Emotions,Path
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-02-01-01-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-02-01-02-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-02-02-01-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-02-02-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-01-01-01-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-01-01-01-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-01-01-02-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-01-01-02-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-01-01-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-01-01-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-01-02-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-01-02-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-02-01-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-02-01-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-02-02-01-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_22/03-01-02-02-02-02-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-01-01-01-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-01-01-02-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-01-02-01-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-01-02-02-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-02-01-01-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-02-01-02-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-02-02-01-22.wav
happy,./input/ravdess-emotional-speech-audio/Actor_22/03-01-03-02-02-02-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-01-01-01-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-01-01-02-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-01-02-01-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-01-02-02-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-02-01-01-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-02-01-02-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-02-02-01-22.wav
sad,./input/ravdess-emotional-speech-audio/Actor_22/03-01-04-02-02-02-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-01-01-01-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-01-01-02-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-01-02-01-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-01-02-02-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-02-01-01-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-02-01-02-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-02-02-01-22.wav
angry,./input/ravdess-emotional-speech-audio/Actor_22/03-01-05-02-02-02-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-01-01-01-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-01-01-02-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-01-02-01-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-01-02-02-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-02-01-01-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-02-01-02-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-02-02-01-22.wav
fear,./input/ravdess-emotional-speech-audio/Actor_22/03-01-06-02-02-02-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-01-01-01-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-01-01-02-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-01-02-01-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-01-02-02-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-02-01-01-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-02-01-02-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-02-02-01-22.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_22/03-01-07-02-02-02-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-01-01-01-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-01-01-02-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-01-02-01-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-01-02-02-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-02-01-01-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-02-01-02-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-02-02-01-22.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_22/03-01-08-02-02-02-22.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-01-01-01-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-01-01-01-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-01-01-02-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-01-01-02-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-01-01-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-01-01-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-01-02-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-01-02-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-02-01-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-02-01-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-02-02-01-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_23/03-01-02-02-02-02-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-01-01-01-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-01-01-02-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-01-02-01-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-01-02-02-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-02-01-01-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-02-01-02-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-02-02-01-23.wav
happy,./input/ravdess-emotional-speech-audio/Actor_23/03-01-03-02-02-02-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-01-01-01-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-01-01-02-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-01-02-01-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-01-02-02-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-02-01-01-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-02-01-02-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-02-02-01-23.wav
sad,./input/ravdess-emotional-speech-audio/Actor_23/03-01-04-02-02-02-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-01-01-01-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-01-01-02-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-01-02-01-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-01-02-02-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-02-01-01-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-02-01-02-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-02-02-01-23.wav
angry,./input/ravdess-emotional-speech-audio/Actor_23/03-01-05-02-02-02-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-01-01-01-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-01-01-02-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-01-02-01-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-01-02-02-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-02-01-01-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-02-01-02-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-02-02-01-23.wav
fear,./input/ravdess-emotional-speech-audio/Actor_23/03-01-06-02-02-02-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-01-01-01-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-01-01-02-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-01-02-01-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-01-02-02-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-02-01-01-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-02-01-02-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-02-02-01-23.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_23/03-01-07-02-02-02-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-01-01-01-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-01-01-02-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-01-02-01-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-01-02-02-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-02-01-01-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-02-01-02-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-02-02-01-23.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_23/03-01-08-02-02-02-23.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-01-01-01-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-01-01-01-02-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-01-01-02-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-01-01-02-02-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-01-01-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-01-01-02-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-01-02-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-01-02-02-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-02-01-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-02-01-02-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-02-02-01-24.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_24/03-01-02-02-02-02-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-01-01-01-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-01-01-02-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-01-02-01-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-01-02-02-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-02-01-01-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-02-01-02-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-02-02-01-24.wav
happy,./input/ravdess-emotional-speech-audio/Actor_24/03-01-03-02-02-02-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-01-01-01-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-01-01-02-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-01-02-01-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-01-02-02-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-01-01-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-01-02-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-02-01-24.wav
sad,./input/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-02-02-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-01-01-01-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-01-01-02-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-01-02-01-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-01-02-02-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-02-01-01-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-02-01-02-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-02-02-01-24.wav
angry,./input/ravdess-emotional-speech-audio/Actor_24/03-01-05-02-02-02-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-01-01-01-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-01-01-02-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-01-02-01-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-01-02-02-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-02-01-01-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-02-01-02-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-02-02-01-24.wav
fear,./input/ravdess-emotional-speech-audio/Actor_24/03-01-06-02-02-02-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-01-01-01-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-01-01-02-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-01-02-01-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-01-02-02-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-02-01-01-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-02-01-02-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-02-02-01-24.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_24/03-01-07-02-02-02-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-01-01-01-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-01-01-02-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-01-02-01-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-01-02-02-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-02-01-01-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-02-01-02-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-02-02-01-24.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_24/03-01-08-02-02-02-24.wav
